complex_id,direction,alpha,n_int,int_recovery,noninterface_recovery,meanL_mpnn,meanL_esmif
3BTT_E_I,L,0.0,29,0.3761,0.4216,0.2139,-0.3144
3BTT_E_I,L,0.25,29,0.368,0.4215,0.3472,-0.2379
3BTT_E_I,L,0.5,29,0.3615,0.4213,0.4357,-0.1603
3BTT_E_I,L,1.0,29,0.3459,0.4207,0.584,-0.0724
3BTT_E_I,L,2.0,29,0.3136,0.4203,0.7367,0.0849
3BTT_E_I,random,0.0,29,0.3761,0.4216,0.2139,-0.3144
3BTT_E_I,random,0.25,29,0.3702,0.4207,0.2381,-0.2949
3BTT_E_I,random,0.5,29,0.3648,0.4209,0.2466,-0.3132
3BTT_E_I,random,1.0,29,0.3481,0.4202,0.2014,-0.3808
3BTT_E_I,random,2.0,29,0.3303,0.4192,0.0744,-0.4863
3BTW_E_I,L,0.0,31,0.3589,0.417,0.1648,-0.0859
3BTW_E_I,L,0.25,31,0.3543,0.4166,0.2831,-0.0119
3BTW_E_I,L,0.5,31,0.3453,0.4169,0.3626,0.0104
3BTW_E_I,L,1.0,31,0.3322,0.4175,0.5026,0.0945
3BTW_E_I,L,2.0,31,0.3004,0.417,0.6435,0.1873
3BTW_E_I,random,0.0,31,0.3589,0.417,0.1648,-0.0859
3BTW_E_I,random,0.25,31,0.3463,0.4169,0.203,-0.0572
3BTW_E_I,random,0.5,31,0.3337,0.4175,0.2299,-0.039
3BTW_E_I,random,1.0,31,0.3115,0.4171,0.254,-0.0523
3BTW_E_I,random,2.0,31,0.2802,0.416,0.245,-0.1137
3BX1_A_C,L,0.0,41,0.4413,0.4024,-0.003,-0.4063
3BX1_A_C,L,0.25,41,0.444,0.4025,0.1124,-0.3356
3BX1_A_C,L,0.5,41,0.4459,0.4024,0.1927,-0.2653
3BX1_A_C,L,1.0,41,0.4356,0.4017,0.322,-0.1785
3BX1_A_C,L,2.0,41,0.4238,0.4016,0.4737,-0.0628
3BX1_A_C,random,0.0,41,0.4413,0.4024,-0.003,-0.4063
3BX1_A_C,random,0.25,41,0.4463,0.4022,-0.0297,-0.4243
3BX1_A_C,random,0.5,41,0.4421,0.4024,-0.0705,-0.4603
3BX1_A_C,random,1.0,41,0.4284,0.403,-0.1845,-0.596
3BX1_A_C,random,2.0,41,0.3784,0.4031,-0.3768,-0.8754
3D5R_A_C,L,0.0,37,0.1791,0.368,0.2836,-0.151
3D5R_A_C,L,0.25,37,0.1799,0.3675,0.4471,-0.0461
3D5R_A_C,L,0.5,37,0.1795,0.3676,0.5906,0.0551
3D5R_A_C,L,1.0,37,0.1744,0.3667,0.7856,0.1468
3D5R_A_C,L,2.0,37,0.171,0.3664,1.0042,0.2985
3D5R_A_C,random,0.0,37,0.1791,0.368,0.2836,-0.151
3D5R_A_C,random,0.25,37,0.1719,0.3687,0.2488,-0.1399
3D5R_A_C,random,0.5,37,0.1668,0.3685,0.2091,-0.1466
3D5R_A_C,random,1.0,37,0.1533,0.3683,0.083,-0.1787
3D5R_A_C,random,2.0,37,0.1237,0.3682,-0.0581,-0.2626
3D5S_A_C,L,0.0,35,0.2223,0.3648,0.0826,-0.2213
3D5S_A_C,L,0.25,35,0.2277,0.3643,0.2637,-0.0923
3D5S_A_C,L,0.5,35,0.221,0.3644,0.3852,-0.0309
3D5S_A_C,L,1.0,35,0.2116,0.3639,0.5698,0.0688
3D5S_A_C,L,2.0,35,0.2138,0.3638,0.7679,0.1529
3D5S_A_C,random,0.0,35,0.2223,0.3648,0.0826,-0.2213
3D5S_A_C,random,0.25,35,0.2165,0.3651,0.0808,-0.2193
3D5S_A_C,random,0.5,35,0.2121,0.3648,0.0564,-0.2576
3D5S_A_C,random,1.0,35,0.179,0.3646,-0.0415,-0.4001
3D5S_A_C,random,2.0,35,0.1406,0.3646,-0.1977,-0.5957
3EG5_A_B,L,0.0,38,0.287,0.284,0.1367,0.3845
3EG5_A_B,L,0.25,38,0.3059,0.2835,0.278,0.4895
3EG5_A_B,L,0.5,38,0.3141,0.2838,0.3817,0.5618
3EG5_A_B,L,1.0,38,0.3289,0.2841,0.4995,0.6607
3EG5_A_B,L,2.0,38,0.3351,0.284,0.6509,0.7239
3EG5_A_B,random,0.0,38,0.287,0.284,0.1367,0.3845
3EG5_A_B,random,0.25,38,0.2919,0.2838,0.131,0.3945
3EG5_A_B,random,0.5,38,0.2903,0.2839,0.0874,0.3605
3EG5_A_B,random,1.0,38,0.2771,0.2838,0.0084,0.3066
3EG5_A_B,random,2.0,38,0.2307,0.2833,-0.2356,0.1076
3EQS_A_B,L,0.0,23,0.2643,0.3609,-0.3261,-1.4329
3EQS_A_B,L,0.25,23,0.2969,0.362,-0.1529,-1.1794
3EQS_A_B,L,0.5,23,0.3227,0.3611,-0.0096,-0.9512
3EQS_A_B,L,1.0,23,0.3458,0.3618,0.1601,-0.744
3EQS_A_B,L,2.0,23,0.3356,0.362,0.3185,-0.7
3EQS_A_B,random,0.0,23,0.2643,0.3609,-0.3261,-1.4329
3EQS_A_B,random,0.25,23,0.2568,0.3598,-0.3822,-1.5247
3EQS_A_B,random,0.5,23,0.2534,0.3592,-0.4319,-1.609
3EQS_A_B,random,1.0,23,0.2072,0.3609,-0.6788,-2.1053
3EQS_A_B,random,2.0,23,0.1155,0.3579,-1.2239,-3.0714
3EQY_A_C,L,0.0,22,0.3487,0.3429,-0.2465,-1.2645
3EQY_A_C,L,0.25,22,0.3849,0.3448,0.0037,-0.8904
3EQY_A_C,L,0.5,22,0.402,0.3438,0.1839,-0.6626
3EQY_A_C,L,1.0,22,0.4162,0.3444,0.3361,-0.5559
3EQY_A_C,L,2.0,22,0.4219,0.3446,0.4699,-0.4764
3EQY_A_C,random,0.0,22,0.3487,0.3429,-0.2465,-1.2645
3EQY_A_C,random,0.25,22,0.3615,0.344,-0.2453,-1.1531
3EQY_A_C,random,0.5,22,0.348,0.3427,-0.2881,-1.2342
3EQY_A_C,random,1.0,22,0.2834,0.3412,-0.4932,-1.5451
3EQY_A_C,random,2.0,22,0.1314,0.3416,-1.0214,-2.6055
3F1S_A_B,L,0.0,46,0.2517,0.3188,-0.0394,-0.3488
3F1S_A_B,L,0.25,46,0.2629,0.3192,0.0766,-0.2257
3F1S_A_B,L,0.5,46,0.2704,0.3193,0.1654,-0.1586
3F1S_A_B,L,1.0,46,0.2857,0.3192,0.3018,-0.0487
3F1S_A_B,L,2.0,46,0.2976,0.3187,0.4778,0.098
3F1S_A_B,random,0.0,46,0.2517,0.3188,-0.0394,-0.3488
3F1S_A_B,random,0.25,46,0.2374,0.3187,-0.064,-0.3998
3F1S_A_B,random,0.5,46,0.2296,0.3189,-0.0898,-0.4552
3F1S_A_B,random,1.0,46,0.2089,0.3189,-0.1763,-0.5825
3F1S_A_B,random,2.0,46,0.1712,0.3184,-0.3113,-0.7999
3G6D_LH_A,L,0.0,42,0.2098,0.3762,-0.1449,-0.3977
3G6D_LH_A,L,0.25,42,0.224,0.3762,-0.0213,-0.3142
3G6D_LH_A,L,0.5,42,0.2325,0.3763,0.0598,-0.243
3G6D_LH_A,L,1.0,42,0.2526,0.3764,0.2147,-0.1356
3G6D_LH_A,L,2.0,42,0.2853,0.3763,0.3616,-0.0272
3G6D_LH_A,random,0.0,42,0.2098,0.3762,-0.1449,-0.3977
3G6D_LH_A,random,0.25,42,0.2031,0.376,-0.1595,-0.4
3G6D_LH_A,random,0.5,42,0.192,0.3759,-0.2023,-0.4122
3G6D_LH_A,random,1.0,42,0.1749,0.3756,-0.2714,-0.4216
3G6D_LH_A,random,2.0,42,0.1696,0.3758,-0.3192,-0.4768
3HFM_HL_Y,L,0.0,38,0.1809,0.3027,0.0177,0.287
3HFM_HL_Y,L,0.25,38,0.1875,0.3028,0.1051,0.3461
3HFM_HL_Y,L,0.5,38,0.1846,0.3023,0.1594,0.4037
3HFM_HL_Y,L,1.0,38,0.185,0.3023,0.2651,0.5
3HFM_HL_Y,L,2.0,38,0.1706,0.3024,0.4154,0.6679
3HFM_HL_Y,random,0.0,38,0.1809,0.3027,0.0177,0.287
3HFM_HL_Y,random,0.25,38,0.176,0.3028,0.0178,0.2881
3HFM_HL_Y,random,0.5,38,0.1727,0.3029,0.0049,0.2861
3HFM_HL_Y,random,1.0,38,0.1488,0.3031,-0.031,0.2905
3HFM_HL_Y,random,2.0,38,0.1234,0.3027,-0.058,0.321
3HH2_AB_C,L,0.0,79,0.3018,0.3805,-0.2054,-0.5427
3HH2_AB_C,L,0.25,79,0.3228,0.381,-0.0542,-0.3827
3HH2_AB_C,L,0.5,79,0.3414,0.3808,0.0662,-0.2585
3HH2_AB_C,L,1.0,79,0.3596,0.3806,0.2284,-0.1009
3HH2_AB_C,L,2.0,79,0.3645,0.3805,0.4087,0.0458
3HH2_AB_C,random,0.0,79,0.3018,0.3805,-0.2054,-0.5427
3HH2_AB_C,random,0.25,79,0.3123,0.3804,-0.2014,-0.5305
3HH2_AB_C,random,0.5,79,0.3159,0.3805,-0.1942,-0.5325
3HH2_AB_C,random,1.0,79,0.3113,0.3803,-0.2394,-0.6004
3HH2_AB_C,random,2.0,79,0.2939,0.3798,-0.3354,-0.727
3KUD_A_B,L,0.0,23,0.1413,0.3147,-0.0692,0.0455
3KUD_A_B,L,0.25,23,0.1488,0.3148,0.0301,0.1066
3KUD_A_B,L,0.5,23,0.1522,0.3144,0.0955,0.1363
3KUD_A_B,L,1.0,23,0.1583,0.3142,0.2241,0.1712
3KUD_A_B,L,2.0,23,0.1495,0.3147,0.4232,0.2232
3KUD_A_B,random,0.0,23,0.1413,0.3147,-0.0692,0.0455
3KUD_A_B,random,0.25,23,0.1399,0.3147,-0.0792,0.0211
3KUD_A_B,random,0.5,23,0.1284,0.314,-0.0856,0.0159
3KUD_A_B,random,1.0,23,0.123,0.3149,-0.0577,-0.013
3KUD_A_B,random,2.0,23,0.1209,0.3146,-0.0301,-0.0269
3L5X_A_HL,L,0.0,22,0.2223,0.4223,-0.2428,-0.643
3L5X_A_HL,L,0.25,22,0.2486,0.4222,-0.0845,-0.4789
3L5X_A_HL,L,0.5,22,0.2706,0.4223,0.0171,-0.3594
3L5X_A_HL,L,1.0,22,0.2962,0.4224,0.1322,-0.2504
3L5X_A_HL,L,2.0,22,0.3359,0.4225,0.2787,-0.0938
3L5X_A_HL,random,0.0,22,0.2223,0.4223,-0.2428,-0.643
3L5X_A_HL,random,0.25,22,0.223,0.422,-0.1879,-0.6166
3L5X_A_HL,random,0.5,22,0.218,0.4223,-0.1642,-0.6196
3L5X_A_HL,random,1.0,22,0.2166,0.4226,-0.189,-0.7188
3L5X_A_HL,random,2.0,22,0.1818,0.4222,-0.3491,-1.0379
3LB6_A_C,L,0.0,35,0.2571,0.3082,-0.2154,-0.2905
3LB6_A_C,L,0.25,35,0.2768,0.3077,-0.1075,-0.1433
3LB6_A_C,L,0.5,35,0.2875,0.3079,-0.0112,-0.0035
3LB6_A_C,L,1.0,35,0.3054,0.3078,0.1257,0.1695
3LB6_A_C,L,2.0,35,0.329,0.3076,0.2846,0.3365
3LB6_A_C,random,0.0,35,0.2571,0.3082,-0.2154,-0.2905
3LB6_A_C,random,0.25,35,0.2527,0.3081,-0.2294,-0.304
3LB6_A_C,random,0.5,35,0.254,0.3082,-0.2392,-0.32
3LB6_A_C,random,1.0,35,0.2281,0.3086,-0.3042,-0.4168
3LB6_A_C,random,2.0,35,0.1763,0.3076,-0.5254,-0.8593
3LNZ_A_B,L,0.0,21,0.2254,0.3244,-0.379,-1.3591
3LNZ_A_B,L,0.25,21,0.2515,0.3248,-0.1592,-1.0804
3LNZ_A_B,L,0.5,21,0.2731,0.3244,0.0124,-0.8624
3LNZ_A_B,L,1.0,21,0.2946,0.3256,0.233,-0.5982
3LNZ_A_B,L,2.0,21,0.317,0.3244,0.4212,-0.4198
3LNZ_A_B,random,0.0,21,0.2254,0.3244,-0.379,-1.3591
3LNZ_A_B,random,0.25,21,0.2076,0.3254,-0.392,-1.4645
3LNZ_A_B,random,0.5,21,0.1778,0.3248,-0.4449,-1.6303
3LNZ_A_B,random,1.0,21,0.1488,0.3258,-0.6012,-1.8652
3LNZ_A_B,random,2.0,21,0.0997,0.3235,-0.8763,-2.3209
3MZG_A_B,L,0.0,48,0.1842,0.2972,0.0381,-0.2508
3MZG_A_B,L,0.25,48,0.1865,0.2973,0.1579,-0.1435
3MZG_A_B,L,0.5,48,0.1878,0.2972,0.2626,-0.0509
3MZG_A_B,L,1.0,48,0.1826,0.2967,0.4662,0.1277
3MZG_A_B,L,2.0,48,0.1895,0.2975,0.6932,0.3153
3MZG_A_B,random,0.0,48,0.1842,0.2972,0.0381,-0.2508
3MZG_A_B,random,0.25,48,0.1895,0.2971,0.0596,-0.2086
3MZG_A_B,random,0.5,48,0.1921,0.2973,0.0735,-0.1758
3MZG_A_B,random,1.0,48,0.1895,0.2978,0.0585,-0.1611
3MZG_A_B,random,2.0,48,0.1667,0.2966,-0.0256,-0.2425
3MZW_A_B,L,0.0,43,0.2507,0.3701,0.0699,-0.365
3MZW_A_B,L,0.25,43,0.2536,0.37,0.2008,-0.2525
3MZW_A_B,L,0.5,43,0.2536,0.3701,0.2879,-0.1815
3MZW_A_B,L,1.0,43,0.2406,0.3701,0.4423,-0.071
3MZW_A_B,L,2.0,43,0.2249,0.3697,0.6531,0.0951
3MZW_A_B,random,0.0,43,0.2507,0.3701,0.0699,-0.365
3MZW_A_B,random,0.25,43,0.2482,0.3702,0.0691,-0.3722
3MZW_A_B,random,0.5,43,0.2482,0.3704,0.0692,-0.3627
3MZW_A_B,random,1.0,43,0.2453,0.3701,0.0325,-0.3973
3MZW_A_B,random,2.0,43,0.2122,0.3698,-0.0157,-0.4714
3N06_A_B,L,0.0,48,0.1715,0.2999,0.0174,-0.4219
3N06_A_B,L,0.25,48,0.1813,0.2999,0.1405,-0.2959
3N06_A_B,L,0.5,48,0.1852,0.2997,0.2625,-0.173
3N06_A_B,L,1.0,48,0.1862,0.3001,0.4674,0.0139
3N06_A_B,L,2.0,48,0.195,0.3005,0.7137,0.2553
3N06_A_B,random,0.0,48,0.1715,0.2999,0.0174,-0.4219
3N06_A_B,random,0.25,48,0.1696,0.2996,0.0374,-0.4271
3N06_A_B,random,0.5,48,0.1683,0.2995,0.035,-0.4321
3N06_A_B,random,1.0,48,0.1647,0.2992,0.0353,-0.4651
3N06_A_B,random,2.0,48,0.1504,0.2994,-0.0878,-0.6464
3N0P_A_B,L,0.0,48,0.2083,0.2994,0.018,-0.3543
3N0P_A_B,L,0.25,48,0.2194,0.2992,0.148,-0.2303
3N0P_A_B,L,0.5,48,0.2249,0.2991,0.2306,-0.135
3N0P_A_B,L,1.0,48,0.2347,0.299,0.3949,0.0301
3N0P_A_B,L,2.0,48,0.2399,0.2985,0.6091,0.2277
3N0P_A_B,random,0.0,48,0.2083,0.2994,0.018,-0.3543
3N0P_A_B,random,0.25,48,0.209,0.2992,0.0175,-0.3571
3N0P_A_B,random,0.5,48,0.2057,0.2994,0.0081,-0.3634
3N0P_A_B,random,1.0,48,0.1995,0.2988,-0.0566,-0.4208
3N0P_A_B,random,2.0,48,0.1839,0.2992,-0.1836,-0.5711
3N4I_A_B,L,0.0,55,0.233,0.4085,0.25,-0.1568
3N4I_A_B,L,0.25,55,0.2415,0.4083,0.4063,-0.0582
3N4I_A_B,L,0.5,55,0.2432,0.4082,0.5142,0.0217
3N4I_A_B,L,1.0,55,0.2369,0.4079,0.6758,0.1152
3N4I_A_B,L,2.0,55,0.2193,0.4078,0.8823,0.2177
3N4I_A_B,random,0.0,55,0.233,0.4085,0.25,-0.1568
3N4I_A_B,random,0.25,55,0.2344,0.409,0.2598,-0.164
3N4I_A_B,random,0.5,55,0.2276,0.4092,0.2701,-0.1574
3N4I_A_B,random,1.0,55,0.2102,0.4085,0.258,-0.1716
3N4I_A_B,random,2.0,55,0.1832,0.4089,0.1844,-0.2326
3NCB_A_B,L,0.0,48,0.1794,0.3037,0.0811,-0.0591
3NCB_A_B,L,0.25,48,0.1911,0.3044,0.248,0.088
3NCB_A_B,L,0.5,48,0.1836,0.3043,0.3776,0.1828
3NCB_A_B,L,1.0,48,0.1771,0.3043,0.5308,0.2917
3NCB_A_B,L,2.0,48,0.18,0.3042,0.7012,0.3751
3NCB_A_B,random,0.0,48,0.1794,0.3037,0.0811,-0.0591
3NCB_A_B,random,0.25,48,0.1745,0.3038,0.1207,-0.0211
3NCB_A_B,random,0.5,48,0.1676,0.304,0.1577,0.0122
3NCB_A_B,random,1.0,48,0.1641,0.3043,0.1253,-0.0271
3NCB_A_B,random,2.0,48,0.1364,0.3037,-0.009,-0.2102
3NCC_A_B,L,0.0,47,0.1912,0.2909,-0.0072,-0.1799
3NCC_A_B,L,0.25,47,0.1995,0.2906,0.1203,-0.065
3NCC_A_B,L,0.5,47,0.2058,0.2906,0.2485,0.0561
3NCC_A_B,L,1.0,47,0.2098,0.2909,0.4409,0.211
3NCC_A_B,L,2.0,47,0.2124,0.2903,0.6917,0.387
3NCC_A_B,random,0.0,47,0.1912,0.2909,-0.0072,-0.1799
3NCC_A_B,random,0.25,47,0.1845,0.2907,-0.0154,-0.206
3NCC_A_B,random,0.5,47,0.1825,0.2908,-0.0446,-0.257
3NCC_A_B,random,1.0,47,0.1759,0.2909,-0.0885,-0.319
3NCC_A_B,random,2.0,47,0.143,0.2911,-0.2228,-0.4497
3NPS_A_BC,L,0.0,45,0.291,0.4142,-0.2114,-0.1953
3NPS_A_BC,L,0.25,45,0.2997,0.4143,-0.1159,-0.0978
3NPS_A_BC,L,0.5,45,0.3073,0.4141,-0.0415,-0.0306
3NPS_A_BC,L,1.0,45,0.3153,0.4139,0.0984,0.0894
3NPS_A_BC,L,2.0,45,0.3174,0.4138,0.2664,0.2083
3NPS_A_BC,random,0.0,45,0.291,0.4142,-0.2114,-0.1953
3NPS_A_BC,random,0.25,45,0.2892,0.4141,-0.2198,-0.185
3NPS_A_BC,random,0.5,45,0.2833,0.4142,-0.2366,-0.1729
3NPS_A_BC,random,1.0,45,0.2649,0.4137,-0.2842,-0.1948
3NPS_A_BC,random,2.0,45,0.2424,0.4137,-0.3648,-0.2175
3Q3J_A_B,L,0.0,25,0.3344,0.3163,-0.1723,-0.3721
3Q3J_A_B,L,0.25,25,0.3644,0.3166,-0.0058,-0.2041
3Q3J_A_B,L,0.5,25,0.3862,0.3168,0.0884,-0.1055
3Q3J_A_B,L,1.0,25,0.4156,0.317,0.2053,-0.0202
3Q3J_A_B,L,2.0,25,0.4425,0.3169,0.3162,0.0688
3Q3J_A_B,random,0.0,25,0.3344,0.3163,-0.1723,-0.3721
3Q3J_A_B,random,0.25,25,0.3225,0.3162,-0.2037,-0.3783
3Q3J_A_B,random,0.5,25,0.3056,0.3162,-0.2422,-0.3896
3Q3J_A_B,random,1.0,25,0.2506,0.3164,-0.5211,-0.7025
3Q3J_A_B,random,2.0,25,0.1669,0.3152,-0.9473,-1.1956
3Q8D_A_E,L,0.0,7,0.1295,0.3147,0.2716,0.8688
3Q8D_A_E,L,0.25,7,0.1295,0.3146,0.3484,0.8839
3Q8D_A_E,L,0.5,7,0.125,0.3148,0.4033,0.9024
3Q8D_A_E,L,1.0,7,0.1295,0.3148,0.4843,0.9295
3Q8D_A_E,L,2.0,7,0.1496,0.3144,0.6494,0.9513
3Q8D_A_E,random,0.0,7,0.1295,0.3147,0.2716,0.8688
3Q8D_A_E,random,0.25,7,0.1295,0.3146,0.2842,0.8482
3Q8D_A_E,random,0.5,7,0.1317,0.3144,0.2492,0.8525
3Q8D_A_E,random,1.0,7,0.1205,0.3141,0.2097,0.8492
3Q8D_A_E,random,2.0,7,0.0804,0.3148,0.1502,0.9662
3QHY_A_B,L,0.0,47,0.26,0.455,-0.0352,-0.1261
3QHY_A_B,L,0.25,47,0.2706,0.4549,0.0769,-0.0826
3QHY_A_B,L,0.5,47,0.2766,0.4546,0.1697,-0.0388
3QHY_A_B,L,1.0,47,0.2842,0.4546,0.325,0.0415
3QHY_A_B,L,2.0,47,0.2919,0.4547,0.5186,0.166
3QHY_A_B,random,0.0,47,0.26,0.455,-0.0352,-0.1261
3QHY_A_B,random,0.25,47,0.2593,0.4552,-0.0238,-0.1362
3QHY_A_B,random,0.5,47,0.2503,0.4552,-0.0401,-0.1567
3QHY_A_B,random,1.0,47,0.2447,0.455,-0.0632,-0.187
3QHY_A_B,random,2.0,47,0.2347,0.4544,-0.1055,-0.2808
3RF3_A_C,L,0.0,45,0.3694,0.226,-0.286,-1.153
3RF3_A_C,L,0.25,45,0.3958,0.226,-0.0971,-0.9019
3RF3_A_C,L,0.5,45,0.4094,0.2257,0.0318,-0.7607
3RF3_A_C,L,1.0,45,0.4215,0.2258,0.1904,-0.6064
3RF3_A_C,L,2.0,45,0.4368,0.2253,0.3208,-0.4893
3RF3_A_C,random,0.0,45,0.3694,0.226,-0.286,-1.153
3RF3_A_C,random,0.25,45,0.3497,0.2255,-0.3214,-1.2258
3RF3_A_C,random,0.5,45,0.3337,0.2256,-0.3533,-1.2887
3RF3_A_C,random,1.0,45,0.2944,0.2256,-0.5621,-1.5416
3RF3_A_C,random,2.0,45,0.2198,0.2243,-1.0696,-2.2101
3S9D_A_B,L,0.0,39,0.2015,0.2972,-0.1261,-0.8427
3S9D_A_B,L,0.25,39,0.2115,0.2977,0.019,-0.6964
3S9D_A_B,L,0.5,39,0.2364,0.2977,0.1463,-0.5779
3S9D_A_B,L,1.0,39,0.2592,0.2975,0.3096,-0.4455
3S9D_A_B,L,2.0,39,0.2857,0.2968,0.4878,-0.2786
3S9D_A_B,random,0.0,39,0.2015,0.2972,-0.1261,-0.8427
3S9D_A_B,random,0.25,39,0.2047,0.2979,-0.1388,-0.8278
3S9D_A_B,random,0.5,39,0.2067,0.2983,-0.1754,-0.8571
3S9D_A_B,random,1.0,39,0.2151,0.2981,-0.2062,-0.8815
3S9D_A_B,random,2.0,39,0.1935,0.2989,-0.4046,-1.0903
3SE3_B_A,L,0.0,43,0.1526,0.2409,0.0389,-0.231
3SE3_B_A,L,0.25,43,0.1621,0.2409,0.1856,-0.1084
3SE3_B_A,L,0.5,43,0.1766,0.2411,0.3214,0.0057
3SE3_B_A,L,1.0,43,0.1915,0.2412,0.4809,0.1258
3SE3_B_A,L,2.0,43,0.2097,0.2413,0.67,0.2739
3SE3_B_A,random,0.0,43,0.1526,0.2409,0.0389,-0.231
3SE3_B_A,random,0.25,43,0.1552,0.241,0.0129,-0.2492
3SE3_B_A,random,0.5,43,0.157,0.241,-0.0285,-0.2848
3SE3_B_A,random,1.0,43,0.1515,0.241,-0.1763,-0.4369
3SE3_B_A,random,2.0,43,0.1632,0.2408,-0.3123,-0.5886
3SE3_B_C,L,0.0,39,0.1863,0.253,0.0552,-0.2646
3SE3_B_C,L,0.25,39,0.1971,0.2532,0.2565,-0.0508
3SE3_B_C,L,0.5,39,0.2099,0.2534,0.4052,0.0793
3SE3_B_C,L,1.0,39,0.2332,0.2529,0.5945,0.224
3SE3_B_C,L,2.0,39,0.2516,0.2533,0.7814,0.3816
3SE3_B_C,random,0.0,39,0.1863,0.253,0.0552,-0.2646
3SE3_B_C,random,0.25,39,0.1903,0.2524,0.0759,-0.2422
3SE3_B_C,random,0.5,39,0.1899,0.253,0.0637,-0.2405
3SE3_B_C,random,1.0,39,0.1799,0.253,-0.0228,-0.3385
3SE3_B_C,random,2.0,39,0.1562,0.2531,-0.187,-0.5382
3SE4_B_A,L,0.0,52,0.1352,0.249,0.0521,0.0189
3SE4_B_A,L,0.25,52,0.1412,0.2488,0.1631,0.1222
3SE4_B_A,L,0.5,52,0.1475,0.249,0.2431,0.189
3SE4_B_A,L,1.0,52,0.1463,0.2482,0.3565,0.287
3SE4_B_A,L,2.0,52,0.1517,0.249,0.4893,0.3892
3SE4_B_A,random,0.0,52,0.1352,0.249,0.0521,0.0189
3SE4_B_A,random,0.25,52,0.131,0.2483,0.0322,-0.0028
3SE4_B_A,random,0.5,52,0.1301,0.2485,-0.0117,-0.0426
3SE4_B_A,random,1.0,52,0.1238,0.2488,-0.1351,-0.171
3SE4_B_A,random,2.0,52,0.1208,0.2483,-0.236,-0.2822
3SE4_B_C,L,0.0,39,0.1835,0.2363,0.0069,-0.3133
3SE4_B_C,L,0.25,39,0.1975,0.2363,0.1184,-0.2032
3SE4_B_C,L,0.5,39,0.2079,0.2358,0.2076,-0.1194
3SE4_B_C,L,1.0,39,0.2067,0.2359,0.3593,0.0146
3SE4_B_C,L,2.0,39,0.2015,0.236,0.5433,0.1743
3SE4_B_C,random,0.0,39,0.1835,0.2363,0.0069,-0.3133
3SE4_B_C,random,0.25,39,0.1883,0.236,0.0147,-0.2986
3SE4_B_C,random,0.5,39,0.1883,0.2361,0.0166,-0.2964
3SE4_B_C,random,1.0,39,0.1863,0.236,0.0159,-0.2932
3SE4_B_C,random,2.0,39,0.1659,0.2357,-0.0821,-0.4312
3SEK_B_C,L,0.0,69,0.2788,0.3797,0.0678,-0.4435
3SEK_B_C,L,0.25,69,0.2933,0.3784,0.2197,-0.3127
3SEK_B_C,L,0.5,69,0.2971,0.378,0.3502,-0.2086
3SEK_B_C,L,1.0,69,0.3039,0.378,0.5074,-0.0744
3SEK_B_C,L,2.0,69,0.3025,0.3768,0.6808,0.0792
3SEK_B_C,random,0.0,69,0.2788,0.3797,0.0678,-0.4435
3SEK_B_C,random,0.25,69,0.2765,0.3786,0.0701,-0.4504
3SEK_B_C,random,0.5,69,0.2683,0.3779,0.0598,-0.4668
3SEK_B_C,random,1.0,69,0.2568,0.3794,0.0216,-0.502
3SEK_B_C,random,2.0,69,0.2015,0.3762,-0.167,-0.7548
3SF4_A_D,L,0.0,91,0.2351,0.3021,-0.0264,-0.4463
3SF4_A_D,L,0.25,91,0.2615,0.3027,0.1635,-0.2776
3SF4_A_D,L,0.5,91,0.2758,0.3023,0.2978,-0.1677
3SF4_A_D,L,1.0,91,0.2986,0.3012,0.4738,-0.042
3SF4_A_D,L,2.0,91,0.3073,0.3002,0.675,0.0609
3SF4_A_D,random,0.0,91,0.2351,0.3021,-0.0264,-0.4463
3SF4_A_D,random,0.25,91,0.2304,0.303,-0.0378,-0.4549
3SF4_A_D,random,0.5,91,0.2215,0.3026,-0.0453,-0.4735
3SF4_A_D,random,1.0,91,0.1904,0.3017,-0.1366,-0.6498
3SF4_A_D,random,2.0,91,0.1192,0.2996,-0.3727,-1.1339
3SGB_E_I,L,0.0,30,0.4099,0.4479,0.0803,-0.7401
3SGB_E_I,L,0.25,30,0.4141,0.4471,0.2359,-0.5939
3SGB_E_I,L,0.5,30,0.4161,0.4467,0.3484,-0.4792
3SGB_E_I,L,1.0,30,0.4104,0.4465,0.4844,-0.3837
3SGB_E_I,L,2.0,30,0.3932,0.4461,0.6429,-0.2818
3SGB_E_I,random,0.0,30,0.4099,0.4479,0.0803,-0.7401
3SGB_E_I,random,0.25,30,0.3937,0.4479,0.0581,-0.7628
3SGB_E_I,random,0.5,30,0.3781,0.448,0.0334,-0.805
3SGB_E_I,random,1.0,30,0.3214,0.4491,-0.1909,-1.087
3SGB_E_I,random,2.0,30,0.2609,0.4481,-0.552,-1.4946
3SZK_AB_C,L,0.0,27,0.2425,0.3296,0.21,-0.233
3SZK_AB_C,L,0.25,27,0.2431,0.3298,0.3951,-0.0325
3SZK_AB_C,L,0.5,27,0.2459,0.3298,0.5747,0.1887
3SZK_AB_C,L,1.0,27,0.2459,0.3297,0.7973,0.4216
3SZK_AB_C,L,2.0,27,0.2396,0.33,1.0636,0.6492
3SZK_AB_C,random,0.0,27,0.2425,0.3296,0.21,-0.233
3SZK_AB_C,random,0.25,27,0.2355,0.3299,0.2147,-0.2414
3SZK_AB_C,random,0.5,27,0.2361,0.3302,0.1929,-0.3142
